ID_W;ID_H;nfm;C5;E1_36B
2006;7210051;4;46,5;1
2006;7210052;3;34,6;0,25
2006;7210053;3;39;
2006;7210054;2;18,1;0,3
2006;7210055;3;25,6;
2006;7210301;1;30,1;0,2
2006;7210308;3;17,3;0,5
2006;7210309;2;27,4;
2006;7301002;1;28,5;0,3
2006;7301003;1;26,9;
2006;7301004;2;0;
2006;7301005;2;41;
2006;7301006;5;46;
2006;7301007;1;28,6;
2006;7301008;2;43;0,3
2006;7301009;1;16;
2006;7301012;3;27;0,7
2006;7301014;4;25,1;
2006;7301052;2;18,9;
2006;7301053;2;42,1;1
2006;7301054;2;18;
2006;7301301;3;17;
2006;7301302;2;59;0,3
2006;7301303;1;40;
2006;7302001;1;24;
2006;7302002;4;36;
2006;7302003;1;32;
2006;7302004;1;0;
2006;7302005;7;31,2;
2006;7302006;5;48;1
2006;7302007;2;27,5;
2006;7302008;1;24;
2006;7302009;2;0;
2006;7302010;2;35;
2006;7302011;4;13,2;
2006;7302301;3;15;
2006;7303001;1;18;
2006;7303002;4;0;
2006;7303003;2;18;
2006;7303004;1;31;
2006;7303005;2;30;
2006;7303006;2;30,6;
2006;7303007;1;0;
2006;7303008;2;18,5;
2006;7303009;2;17;0,5
2006;7303301;3;27,2;
2006;7303303;3;41,6;
2006;7304002;2;41;
2006;7304004;3;29,8;
2006;7304005;4;29,8;1
2006;7304006;2;41;0,3
2006;7304007;4;44,5;
2006;7304008;2;27;
2006;7304009;1;18,7;0,5
2006;7304011;1;31;
2006;7304013;5;40;
2006;7304014;2;56,6;0,4
2006;7304015;2;38;
2006;7304016;3;0;
2006;7304051;1;0;
2006;7304055;3;24;
2006;7304056;3;0;
2006;7304058;1;18,2;
2006;7304059;3;29,8;0,5
2006;7304060;5;29;
2006;7304061;4;29;
2006;7304062;3;16;
2006;7304063;2;21,5;
2006;7304302;5;41;0,5
2006;7305002;2;10,8;
2006;7305003;4;47,5;0,4
2006;7305004;4;30,3;
2006;7305006;3;31,5;
2006;7305007;2;30;
2006;7305009;3;38;
2006;7305011;7;28,7;
2006;7305015;2;9;
2006;7305017;2;37;0,5
2006;7305019;3;32;
2006;7305021;3;23,2;
2006;7305051;4;0;
2006;7305052;2;18;0,2
2006;7305054;2;26;
2006;7305055;2;18;0,2
2006;7305301;1;18;
2006;7305302;3;34;0,1
2006;7305303;1;40;
2006;7306002;2;18;
2006;7306003;4;44;0,5
2006;7306005;3;40;
2006;7306007;3;30;
2006;7306008;3;38;
2006;7306009;2;16,8;
2006;7306010;3;80;0,25
2006;7306011;2;0;
2006;7306012;1;18;0,2
2006;7306013;3;0;0,4
2006;7306014;2;34,3;
2006;7306015;3;37;
2006;7306052;2;47;
2006;7306054;2;18;
2006;7306301;3;43;
2006;7306302;2;0;
2006;7306303;3;35;0,5
2006;7307001;3;0;
2006;7307002;1;35;
2006;7307005;4;86;0,3
2006;7307006;4;31,2;
2006;7307007;6;38,2;0,7
2006;7307008;4;45;
2006;7307009;2;37,3;0,3
2006;7307010;3;0;
2006;7307011;2;50;0,4
2006;7307012;2;15;
2006;7307013;3;16,8;
2006;7307052;2;0;0,3
2006;7307053;2;0;
2006;7307301;4;42;
2006;7307302;3;38;
2006;7400002;2;0;
2006;7400003;1;44;
2006;7400004;1;36;
2006;7400005;1;35;
2006;7400006;2;15;
2006;7400007;3;47;0,9
2006;7400010;3;31;
2006;7400051;3;0;
2006;7400301;3;58;
2006;7400304;1;0;
2006;7500001;3;23,1;
2006;7500002;1;32;
2006;7500003;3;51;
2006;7500004;4;51;
2006;7500006;3;50,3;
2006;7500007;4;0;
2006;7500008;1;18;
2006;7500009;2;0;
2006;7500010;4;62;
2006;7500051;2;18;
2006;7500052;2;24;
2006;7500053;3;36,2;1
2006;7500301;6;36;
2006;7500303;2;17;
2006;7500305;2;27;
2006;7600001;3;25;
2006;7600002;1;20;
2006;7600003;2;39,1;0,5
2006;7600004;1;24;
2006;7600005;2;38;
2006;7600006;6;47;
2006;7600007;1;12;
2006;7600008;4;0;
2006;7600009;2;46;
2006;7600052;3;0;
2006;7600053;4;0;
2006;7600301;3;40;
2006;7600303;1;0;
2006;7700001;5;120;
2006;7700002;5;45;
2006;7700003;1;14;0,5
2006;7700004;3;30;0,5
2006;7700005;4;42;1
2006;7700006;7;45;1
2006;7700007;7;42;3
2006;7700008;5;24;3
2006;7700009;8;56;3
2006;7700010;5;84;
2006;7700011;4;158;2
2006;7700012;2;14;1
2006;7700013;4;25;
2006;7700014;1;14;0,1
2006;7700015;3;18;3
2006;7700016;8;48;
2006;7700017;8;0;
2006;7700018;5;30;1
2006;7700019;4;0;
2006;7700020;10;180;
2006;7700021;6;80;
2006;7700022;4;80;
2006;7700023;7;152;
2006;7700024;10;0;
2006;7700025;4;52;
2006;7700026;9;0;10
2006;7700027;4;120;
2006;7700028;5;0;2
2006;7700029;5;60;10
2006;7700030;4;180;
2006;7700031;5;70;1
2006;7700032;5;60;
2006;7700033;7;0;
2006;7700051;4;0;0
2006;7700052;3;0;1
2006;7800001;4;56;
2006;7800002;6;64;
2006;7800003;5;48;
2006;7800005;4;138;
2006;7800006;7;62;
2006;7800007;8;42;
2006;7800008;3;48;
2006;7800009;8;52;
2006;7800010;6;66;
2006;7800011;5;88;
2006;7800012;6;72;
2006;7800013;5;46;
2006;7800014;8;80;
2006;7800015;5;68;
2006;7800016;7;54;
2006;7800017;3;68;
2006;7800018;5;22;
2006;7800019;6;192;
2006;7800051;5;46;
2006;7900001;6;70;
2006;7900002;6;70;
2006;7900003;7;85;
2006;7900004;3;48;
2006;7900005;7;68;
2006;7900006;2;48;
2006;7900007;5;35;
2006;7900008;6;66;
2006;7900009;3;68;
2006;7900010;1;30;
2006;7900051;3;40;
2006;7900052;5;48;
2006;8000001;6;90;
2006;8000002;2;56;
2006;8000003;5;88;
2006;8000004;6;58;
2006;8000005;4;42;
2006;8000006;7;82;
2006;8000007;3;100;
2006;8000008;5;52;
2006;8000009;5;90;
2006;8000010;4;72;
2006;8000051;5;69;
2006;8000052;4;64;
2006;8100001;4;80;
2006;8100002;2;40;
2006;8100003;11;87;
2006;8100004;7;40;
2006;8100005;11;85;
2006;8100006;5;70;
2006;8100007;2;45;
2006;8100008;7;42;
2006;8100009;5;85;
2006;8100010;6;98;
2006;8100051;3;30;
2006;8100052;2;68;
2006;8100053;6;100;
2006;8200001;8;80;
2006;8200002;7;42;
2006;8200003;5;96;
2006;8200004;2;21;
2006;8200005;2;22;0,5
2006;8200006;1;45;1
2006;8200007;1;25;
2006;8200008;6;40;
2006;8200009;3;100;
2006;8300001;6;76;
2006;8300002;4;58;
2006;8300003;5;22;
2006;8300004;6;26;
2006;8300005;6;100;
2006;8300006;5;90;
2006;8300007;4;48;
2006;8300008;2;58;
2006;8300009;4;22;
2006;8401003;2;39;0,4
2006;8401004;3;34;
2006;8401005;3;27,3;
2006;8401007;1;27;
2006;8401008;3;27;
2006;8401010;1;27;0,4
2006;8401011;2;28;
2006;8401302;3;18;
2006;8402001;3;18;
2006;8402002;3;15,1;
2006;8402003;2;15;
2006;8402004;1;30;
2006;8402006;3;42;
2006;8402007;2;39,9;
2006;8402008;1;38;
2006;8402009;1;16,5;
2006;8402010;4;35,5;0,25
2006;8402011;2;9;
2006;8402303;1;27,8;
2006;8403001;1;46,8;
2006;8403002;2;23;
2006;8403003;2;48;0,18
2006;8403004;3;48;0,2
2006;8403005;5;47,1;
2006;8403006;2;42,8;
2006;8403007;1;28;
2006;8403008;1;24;
2006;8403009;2;46,4;
2006;8403051;3;48;0,3
2006;8403301;4;46,8;
2006;8404001;3;0;
2006;8404002;1;0;
2006;8404003;3;32;
2006;8404004;4;26;
2006;8404005;2;0;
2006;8404006;2;19,9;
2006;8404007;3;40;0,3
2006;8404008;4;45;
2006;8404009;2;0;
2006;8404011;3;20;
2006;8404012;3;0;
2006;8404013;2;17;
2006;8404014;3;16;0,5
2006;8404301;2;27;
2006;8404302;3;27;0,2
2006;8404303;2;33;
2006;8404305;1;38,8;
2006;8405004;2;31,6;
2006;8405005;1;18;
2006;8405006;3;28;0,3
2006;8405008;1;17,4;
2006;8405011;4;40;
2006;8405051;3;43,9;
2006;8406004;2;36;0,3
2006;8406005;3;36,8;
2006;8406006;3;49,5;
2006;8406007;3;36;
2006;8406008;1;29,5;0,2
2006;8406009;2;36,4;0,2
2006;8406010;3;36;
2006;8406011;1;29,8;
2006;8406012;1;36;
2006;8406052;4;54;0,3
2006;8406053;4;40,9;1
2006;8406054;3;28;
2006;8406055;3;32;
2006;8406056;2;20;0,5
2006;8406304;1;32,7;
2006;8407001;4;45;0,5
2006;8407002;1;33;
2006;8407004;4;48;
2006;8407006;3;32,9;
2006;8407007;2;19,2;0,5
2006;8407008;1;46;0,2
2006;8407009;2;28;
2006;8407010;2;27;
2006;8407011;1;34;
2006;8407301;3;0;0,3
2006;8407304;5;32;
2006;8408001;1;18;
2006;8408002;2;36;
2006;8408003;2;32;0,2
2006;8408004;3;32;
2006;8408007;1;34,5;0,3
2006;8409001;5;36,8;0,5
2006;8409002;3;67,47;
2006;8409003;1;46,6;
2006;8409005;1;15,5;
2006;8409006;5;37,9;0,9
2006;8409007;2;16;0,8
2006;8409008;2;44;
2006;8409009;3;29;
2006;8409010;3;46;
2006;8409051;3;0;
2006;8409302;4;34;
2006;8409303;5;40;0,5
2006;8500002;5;24;
2006;8500003;1;20;
2006;8500005;1;16;0,2
2006;8500006;2;36;
2006;8500008;4;48,4;
2006;8500009;1;25;
2006;8500010;3;32;
2006;8500051;2;33;1
2006;8500052;3;12;
2006;8901003;3;45,7;
2006;8901004;7;27,5;0
2006;8901005;4;40;1
2006;8901007;2;49;0,3
2006;8901008;1;49,5;
2006;8901010;2;0;0,3
2006;8901011;3;28,2;0,2
2006;8901051;3;34;
2006;8901053;4;17;
2006;8901301;2;0;
2006;8901308;2;27;
2006;8901311;5;46,2;
2006;8901312;2;46,6;
2006;8901314;2;45;
2006;8901315;1;23;0,3
2006;8902001;4;28;
2006;8902002;4;28,15;
2006;8902008;4;41,1;0,3
2006;8902009;3;43;
2006;8902011;2;41,3;
2006;8902305;3;28;
2006;8902307;2;0;
2006;8902308;2;17;
2006;8902312;1;0;
2006;8902313;3;48;
2006;8903003;2;20;
2006;8903004;3;28;
2006;8903005;3;32;
2006;8903006;2;41,3;
2006;8903007;2;28;0,4
2006;8903009;2;41;
2006;8903011;4;0;
2006;8903012;5;33;0,3
2006;8903302;3;58;2
2006;8903304;3;37;0,5
2006;8903308;3;0;0,5
2006;8903309;1;26;
2006;8903313;4;0;0,5
2006;8903315;3;27,7;
2006;8904002;4;29;
2006;8904003;4;43;
2006;8904004;3;0;
2006;8904006;4;27;
2006;8904007;3;16;
2006;8904008;2;0;0,5
2006;8904009;4;28;0,2
2006;8904011;4;45;0,3
2006;8904013;4;29;0,4
2006;8904302;1;57;
2006;8904303;2;29;
2006;8904305;3;0;0,4
2006;8904307;3;28;
2006;8904310;1;41,7;
2006;8904312;4;0;0,3
2006;8904315;1;42;0,1
2006;8904316;4;44;0,3
2006;8905001;4;41,6;
2006;8905009;2;14,7;
2006;8905010;2;16;
2006;8905302;1;17,5;
2006;8906005;2;42;
2006;8906006;2;41,4;
2006;8906007;8;42;1
2006;8906008;4;41;0,3
2006;8906009;4;47;
2006;8906011;3;0;0,5
2006;8906054;3;20;0,5
2006;8906301;1;30;
2006;8906303;3;0;1
2006;8906307;4;42;0,6
2006;8906308;1;0;
2006;8906311;3;36;1
2006;8906315;2;37,8;
2006;8907001;3;56,4;
2006;8907003;4;38,4;0,5
2006;8907004;3;27;0,3
2006;8907006;3;40,9;0,7
2006;8907007;3;28,5;
2006;8907008;6;48;
2006;8907012;2;23;0,2
2006;8907051;4;31;
2006;8907304;2;27,5;0,5
2006;8907306;3;32;0,3
2006;8907308;3;36;
2006;8907310;7;0;
2006;8907312;2;30;0,415
2006;8907315;2;23,7;
2006;8907316;3;23,3;1
2006;8908001;2;0;
2006;8908004;2;48,8;
2006;8908005;2;17;0,3
2006;8908006;3;0;
2006;8908010;4;28,9;0,5
2006;8908054;3;18;
2006;8908055;3;30;
2006;8908056;3;20;
2006;8908057;1;9;
2006;8908058;5;42;0,1
2006;8908059;4;0;
2006;8908060;4;38;
2006;8908301;3;0;
2006;8908304;2;0;0,3
2006;8908305;2;41;
2006;8908306;2;56;0,3
2006;8908307;4;41,5;0,5
2006;8908312;2;0;
2006;9000001;3;26;
2006;9000002;3;42;
2006;9000003;1;0;
2006;9000004;5;36;
2006;9000005;5;0;0,3
2006;9000006;3;0;
2006;9000007;3;29;
2006;9000008;1;35;0,15
2006;9000009;4;46;
2006;9000010;3;0;0,5
2006;9000011;2;0;0,2
2006;9000054;2;33;
2006;9000301;4;41;
2006;9000302;3;41,2;0,3
2006;9000303;1;20;
2006;9000304;4;43;
2006;9000305;3;63,8;
2006;9000306;2;20;0,2
2006;9100001;5;16;0,5
2006;9100002;1;32;
2006;9100003;1;36;
2006;9100004;2;33,1;
2006;9100005;4;25;
2006;9100006;1;37,2;0,3
2006;9100007;2;50;
2006;9100009;3;54,9;
2006;9100010;1;42;
2006;9100011;3;16;0,3
2006;9100012;3;41;
2006;9100051;3;0;0,3
2006;9100052;3;32;
2006;9100301;4;45;0,3
2006;9100302;3;35;
2006;9100303;1;20,87;
2006;9100304;2;25;
2006;9100305;2;42;
2006;9100306;3;0;
2006;9201010;2;9;0,5
2006;9201303;3;27;0,3
2006;9201304;3;0;0
2006;9201307;2;27;0,4
2006;9201310;4;28;
2006;9201313;4;28;0,5
2006;9201317;1;17;0,3
2006;9201319;3;18;0,7
2006;9201320;4;24;0,5
2006;9201321;2;12;0,4
2006;9201323;1;29;0,4
2006;9202001;1;30;
2006;9202002;2;18;0,3
2006;9202003;1;29;0,4
2006;9202004;3;27;0,5
2006;9202007;2;18;
2006;9202008;2;50;
2006;9202010;5;44,6;0,2
2006;9202011;1;19;
2006;9202012;1;29;0,2
2006;9202052;3;27,6;1
2006;9202303;2;17;0,3
2006;9202304;1;33;0,2
2006;9202305;3;43;0,3
2006;9202306;5;43;1
2006;9202308;4;27;
2006;9202313;2;48;0,5
2006;9202320;1;22;0,2
2006;9202323;2;50;0,3
2006;9202325;5;43;0,4
2006;9203002;3;23;
2006;9203004;1;12;0,3
2006;9203006;5;37,8;0,5
2006;9203008;4;38;0,3
2006;9203009;4;38;0,4
2006;9203011;3;38,1;
2006;9203052;3;21;0,4
2006;9203302;2;17,5;0,2
2006;9203307;1;18;0,3
2006;9203317;3;18;0,3
2006;9203321;2;18;
2006;9203325;3;39;
2006;9204001;2;18;
2006;9204003;2;28;
2006;9204006;2;28;
2006;9204007;4;44;0,3
2006;9204008;2;47;0,5
2006;9204010;3;30;0,4
2006;9204052;3;27;
2006;9204053;3;48;0,3
2006;9204056;1;28;
2006;9204301;1;41,5;
2006;9204305;4;41,5;
2006;9205001;2;34,2;0,25
2006;9205004;4;24;
2006;9205007;2;30;1,2
2006;9205012;4;26;
2006;9205051;3;34;0,5
2006;9205304;3;20,2;0,5
2006;9205314;4;28,9;0,8
2006;9205319;3;28;
2006;9206002;4;0;
2006;9206009;3;60;0,5
2006;9206014;3;28;0,5
2006;9206054;1;41,9;
2006;9206055;2;30;0,4
2006;9206305;2;44;0,5
2006;9206311;3;24;0,3
2006;9206312;4;40;0,3
2006;9206319;3;40;
2006;9207003;3;44,4;
2006;9207005;1;30;0,4
2006;9207006;3;18;0,4
2006;9207007;2;18;
2006;9207011;4;54;
2006;9207013;4;29;0,5
2006;9207014;2;19,3;0,5
2006;9207051;2;32;0,4
2006;9207052;2;50;0,5
2006;9207301;2;29;0,3
2006;9207308;3;28;1
2006;9207309;3;20;
2006;9207311;4;33;0,4
2006;9207314;4;40;0,7
2006;9208001;1;31;0,2
2006;9208002;2;30;
2006;9208005;4;33,1;1
2006;9208006;4;45,1;0,4
2006;9208010;3;37;0,3
2006;9208011;3;17,1;0,4
2006;9208013;2;50;0,3
2006;9208014;2;50;0,5
2006;9208304;1;0;0,2
2006;9208309;2;18;
2006;9208319;2;17;0,5
2006;9208322;1;10;
2006;9209001;2;18;
2006;9209002;3;18;
2006;9209003;1;18;
2006;9209008;4;18;
2006;9209010;1;17;
2006;9209012;1;18;
2006;9209303;1;28;0
2006;9209308;1;0;
2006;9209311;2;28;0,2
2006;9209312;6;44;
2006;9209322;1;18;
2006;9209325;2;12;
2006;9210001;2;25,5;
2006;9210002;1;18;
2006;9210004;2;27;
2006;9210005;1;18;
2006;9210010;1;18;0,5
2006;9210307;3;31;
2006;9210309;2;15,9;
2006;9210311;1;15;0,3
2006;9210312;3;17;0,5
2006;9301001;2;25;0,2
2006;9301002;2;24,4;
2006;9301003;4;58;
2006;9301004;2;60;
2006;9301005;5;32;
2006;9301006;4;112;
2006;9301007;3;56;
2006;9301008;3;36;
2006;9301010;3;36;
2006;9301011;3;41;
2006;9301051;4;26;
2006;9301052;2;16;
2006;9301053;4;49;
2006;9301055;3;22;
2006;9301058;3;16;
2006;9301059;3;25;
2006;9301301;4;34;
2006;9301302;2;36;
2006;9302001;4;31,5;
2006;9302002;1;32;
2006;9302003;2;29,4;
2006;9302004;3;31,6;
2006;9302005;3;70;
2006;9302006;3;16,2;
2006;9302007;2;27,8;
2006;9302008;1;20;
2006;9302010;4;28;
2006;9302011;3;22,6;
2006;9302051;4;22,1;
2006;9302053;3;29,4;
2006;9302054;4;36,9;
2006;9302056;3;12;
2006;9302057;3;36,9;
2006;9303001;4;30;2
2006;9303002;4;41,6;0,2
2006;9303004;1;0;
2006;9303005;5;20;
2006;9303006;1;27,9;
2006;9303007;2;29,6;
2006;9303008;1;20;
2006;9303009;2;30,1;
2006;9303010;3;28;
2006;9303011;2;36;
2006;9303051;3;60;
2006;9303052;3;38;
2006;9303302;4;30;
2006;9304001;3;30;0,5
2006;9304002;2;36,7;
2006;9304004;4;25;0,2
2006;9304005;1;0;
2006;9304006;4;36;
2006;9304007;4;28;
2006;9304009;1;21;
2006;9304010;2;0;
2006;9304011;1;25;
2006;9304012;3;48;
2006;9304051;3;15,8;0,2
2006;9304052;1;0;
2006;9304053;4;16;
2006;9304301;3;20,5;
2006;9400001;6;0;
2006;9400002;5;31,3;
2006;9400003;2;47,7;
2006;9400005;4;50;
2006;9400006;7;46,9;
2006;9400007;5;36;
2006;9400008;4;39;
2006;9400009;1;0;
2006;9400010;7;33;
2006;9400011;2;0;
2006;9400051;5;0;
2006;9400053;3;36,8;
2006;9400301;1;54;
2006;9400302;5;20;0,5
2006;9500001;1;0;
2006;9500002;6;66;
2006;9500003;3;54;
2006;9500004;4;34,5;
2006;9500006;1;0;
2006;9500007;3;46,8;
2006;9500008;2;40;
2006;9500009;4;45;0,5
2006;9500010;2;61;
2006;9500011;1;36;
2006;9500051;3;46;
2006;9500052;2;0;0,5
2006;9500053;3;16;
2006;9500302;5;0;
2006;9600001;2;39;
2006;9600002;3;44,4;
2006;9600004;3;0;
2006;9600005;4;48;
2006;9600006;4;62;
2006;9600007;5;52;
2006;9600008;2;36;
2006;9600009;3;0;
2006;9600010;3;46;
2006;9600051;1;18;
2006;9600052;3;36;
2006;9600301;4;34;
2006;9700003;4;26;
2006;9700004;2;0;
2006;9700006;4;85;
2006;9700007;4;36;
2006;9700008;4;64;0,4
2006;9700009;2;29,5;
2006;9700010;4;18,4;
2006;9700011;3;0;
2006;9700052;2;36;
2006;9700054;3;0;
2006;9700301;2;0;
2006;9700302;2;48;
2006;9800001;2;22;
2006;9800002;1;44;
2006;9800003;5;0;
2006;9800004;2;24;
2006;9800005;4;0;
2006;9800006;2;24;
2006;9800007;4;28;
2006;9800008;1;36;
2006;9800009;1;64;
2006;9800010;3;54;
2006;9800011;4;0;
2006;9800051;3;0;
2006;9800054;4;0;
2006;9800055;2;0;
2006;9800056;3;40;
2006;9800301;3;0;
2006;9800302;2;0;
2006;9900001;3;49,8;
2006;9900002;3;40;
2006;9900003;2;0;
2006;9900004;5;45,1;
2006;9900005;4;48;
2006;9900006;3;0;
2006;9900008;2;40,2;
2006;9900009;4;0;
2006;9900011;2;39,4;
2006;9900012;5;36;
2006;9900301;2;28;
2006;10001001;6;0;2,2
2006;10001002;6;28,8;
2006;10001003;1;0;
2006;10001004;3;28;
2006;10001005;3;28,8;
2006;10001007;4;56;1
2006;10001008;2;48;
2006;10001010;1;28,6;0,1
2006;10001051;3;0;
2006;10001309;4;48;0,3
2006;10002001;4;57,2;0,5
2006;10002003;4;38;0,5
2006;10002006;3;34;0,2
2006;10002008;2;18;
2006;10002009;1;41,2;0,3
2006;10002010;2;18;
2006;10002051;1;27,5;0,5
2006;10002304;3;0;
2006;10002309;3;33;0,5
2006;10002312;3;29,5;
2006;10002313;3;50;
2006;10003002;3;33;
2006;10003003;1;33;0,5
2006;10003004;3;32;0,2
2006;10003006;4;48;
2006;10003008;3;32;0,5
2006;10003009;2;27;0,2
2006;10003010;3;36,6;
2006;10003011;5;31,7;1
2006;10003302;2;36,9;0,2
2006;10003303;1;66;0,4
2006;10004001;3;39;1
2006;10004002;3;28,5;
2006;10004003;4;60;0,5
2006;10004004;4;44;0,9
2006;10004005;4;46,5;
2006;10004008;2;45;
2006;10004009;2;16;0,3
2006;10004011;4;29;0,5
2006;10004051;3;19,6;0,3
2006;10004052;2;27;
2006;10004053;4;36;1
2006;10004054;1;22;
2006;10004308;1;28;
2006;10004310;5;36;
2006;10005001;3;53,4;
2006;10005002;1;42;
2006;10005003;1;26;
2006;10005004;3;34,5;0,45
2006;10005008;1;18,6;
2006;10005009;4;46,3;
2006;10005010;2;19,8;
2006;10005012;4;46;
2006;10005051;3;41,6;0,5
2006;10005052;4;33;0,6
2006;10005053;2;52;0,5
2006;10005302;2;54;
2006;10005307;1;19;
2006;10005312;1;18;
2006;10006002;1;33;0,3
2006;10006003;3;40;0,4
2006;10006004;1;19;0,3
2006;10006005;3;32;
2006;10006007;1;28,8;
2006;10006008;5;50;0,3
2006;10006051;5;31,1;0,6
2006;10006303;1;17,5;
2006;10006305;1;25,6;
2006;10006307;2;32;
2006;10006308;1;0;
2006;10006313;3;64,5;0,5
2006;10100001;2;70;
2006;10100002;3;30;
2006;10100003;2;86;0,3
2006;10100004;5;45;
2006;10100005;2;25;
2006;10100006;1;27;
2006;10100007;4;42;
2006;10100008;1;45;
2006;10100009;3;60;
2006;10100010;2;28;
2006;10100011;3;48;0,1
2006;10100051;4;90;
2006;10100053;4;0;
2006;10100056;2;24;0,3
2006;10100060;4;36;
2006;10100062;4;39,7;
2006;10100302;3;32;
2006;10100303;2;31,7;
2006;10100304;2;28;0,3
2006;10200001;2;87;0,5
2006;10200002;1;50;
2006;10200003;3;48;
2006;10200004;1;32;
2006;10200007;1;32;
2006;10200009;4;53,7;
2006;10200010;1;57;
2006;10200011;2;33;
2006;10200051;2;34,7;
2006;10200301;3;28,8;0,5
2006;10300002;2;24;
2006;10300003;1;48;
2006;10300004;3;27;
2006;10300007;1;35;
2006;10300008;3;28;
2006;10300051;3;32;
2006;10300301;2;35,1;
2006;10300303;1;32;0,2
2006;10400004;1;34,5;0,5
2006;10400005;2;27,5;
2006;10400007;1;28,3;0,3
2006;10400010;2;29,2;
2006;10400013;3;28,4;
2006;10400301;3;31,7;
2006;10400302;1;18;
2006;10400303;2;33;0,5
2006;10400304;1;29;0,5
2006;10400305;2;37;0,5
2006;10501001;2;9;
2006;10501006;3;42,5;0,2
2006;10501007;2;36;0,25
2006;10501008;4;29,4;0,5
2006;10501009;3;45,7;
2006;10501010;2;24;0,3
2006;10501052;2;15;0,3
2006;10501054;4;12;0,25
2006;10501055;3;11;
2006;10501302;2;0;1
2006;10501308;1;45;0,3
2006;10501309;1;32;
2006;10502001;2;17,5;0,2
2006;10502003;4;0;0,3
2006;10502004;3;41,4;0,4
2006;10502005;4;53;0,3
2006;10502006;4;47;0,3
2006;10502007;3;41;0,3
2006;10502008;2;54;
2006;10502009;2;41,6;0,3
2006;10502011;2;43;
2006;10502012;2;27;
2006;10502053;2;70;0,5
2006;10502054;2;43;
2006;10502055;2;53;0,4
2006;10502056;3;19;
2006;10502057;2;29,5;
2006;10502304;4;32;
2006;10502308;2;29;
2006;10503005;1;32;
2006;10503010;3;14,3;
2006;10503011;2;41;0,3
2006;10503051;1;44;0,25
2006;10503052;1;27;0,5
2006;10504001;2;33;0,3
2006;10504002;4;44,5;0,5
2006;10504003;3;33,4;
2006;10504004;2;41,6;
2006;10504008;2;41,8;0,5
2006;10504009;3;17,6;
2006;10504011;1;46,4;
2006;10504052;3;28;0,6
2006;10504055;3;12,9;0,4
2006;10504056;4;32;0,4
2006;10504057;1;41,8;
2006;10504058;3;30;0,3
2006;10504059;3;48;
2006;10504061;4;32;0,2
2006;10504062;3;0;0,5
2006;10504301;2;12;
2006;10504307;3;19;0,45
2006;10505002;2;36;0,4
2006;10505004;3;15,7;0,2
2006;10505008;5;15,6;0,5
2006;10505009;2;15,6;0,3
2006;10505010;1;15,7;
2006;10505011;2;15,6;0,3
2006;10505014;3;28;
2006;10505015;1;29,9;
2006;10505306;3;46;0,5
2006;10506002;2;44,3;
2006;10506003;1;34;0,3
2006;10506004;2;16,3;
2006;10506006;1;36;0
2006;10506008;1;37;
2006;10506009;3;31;0,3
2006;10506010;2;60;0,15
2006;10506051;4;36;
2006;10506303;2;17,05;0
2006;10506305;3;46;0,3
2006;10506306;4;42;0,3
2006;10506308;2;28;
2006;10507001;5;28;
2006;10507002;3;38;0,5
2006;10507004;2;27;
2006;10507006;3;27;
2006;10507007;2;37;
2006;10507008;4;39;
2006;10507009;3;24;0,2
2006;10507010;4;33;0,3
2006;10507011;1;30;
2006;10507012;5;18;
2006;10507014;4;20;
2006;10507051;3;29;0,5
2006;10507053;4;33;0,5
2006;10508001;1;14;0,3
2006;10508002;3;37;0,5
2006;10508003;3;37;
2006;10508004;3;28;0,2
2006;10508005;2;30;
2006;10508006;1;26;0,3
2006;10508008;6;86;0,8
2006;10508009;2;14;0,1
2006;10508011;1;10;
2006;10508012;3;32;
2006;10508013;2;18;
2006;10508015;3;18;
2006;10508017;4;12;
2006;10508018;3;14;
2006;10508051;4;27;
2006;10508052;3;37;
2006;10508091;2;18;
2006;10508301;4;42;0,4
2006;10508302;4;40;1
2006;10509001;1;18;
2006;10509002;2;27,5;
2006;10509003;1;33;
2006;10509004;2;33;
2006;10509005;2;44;
2006;10509006;4;32,8;
2006;10509009;4;30,6;0,2
2006;10509010;3;41;0,4
2006;10509302;4;44;0,4
2006;10509308;3;0;0,3
2006;10510001;4;72;
2006;10510002;5;58;0,3
2006;10510003;2;14,7;0,25
2006;10510007;2;17,6;0,4
2006;10510008;5;52;1
2006;10510011;4;56;1
2006;10510052;4;45,3;0,4
2006;10510053;5;29,2;0,6
2006;10510054;3;18;
2006;10510091;3;54,1;0,5
2006;10510303;1;16;
2006;10601002;3;27;0,5
2006;10601003;4;28;0,3
2006;10601005;3;28;1
2006;10601006;2;29;
2006;10601007;3;32;0,4
2006;10601008;4;49;
2006;10601010;1;27,7;
2006;10601011;1;7;
2006;10601013;3;17;
2006;10601051;2;29;0,3
2006;10601052;3;21;
2006;10601054;2;17,2;
2006;10601301;1;18;
2006;10601307;2;15;
2006;10602003;3;29;
2006;10602007;4;45;0,3
2006;10602008;3;32,3;
2006;10602009;2;17,5;
2006;10602010;3;42,2;0,3
2006;10602052;1;11;
2006;10602310;2;43;
2006;10602311;2;28;0,3
2006;10603001;4;0;0,3
2006;10603003;3;38;
2006;10603004;2;30;
2006;10603005;3;29,5;
2006;10603006;4;30;
2006;10603007;4;27;0,5
2006;10603008;1;30;
2006;10603009;5;40,3;0,3
2006;10603010;2;43;0,5
2006;10603011;2;42;
2006;10603012;4;42;0,3
